"","X12.5","X13","X13.5","X14","X14.5","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24"
"Cre03.g200250",5.68364021782806,5.61703410125438,5.95878156720143,6.01096735878111,6.06201904957446,6.08712160404608,6.20489344151183,6.16878917227162,6.1069362952078,6.07186374041004,6.04062735958993,5.84788148858902,5.79845177291377,5.9239038015143,5.86456353991091
"Cre03.g200543",3.89898662199235,3.9036033902931,4.20294854210795,4.31527011864947,4.34503108757997,4.30375801976642,4.2123965002604,4.70130511463536,4.81175338974397,4.93418946942994,4.85342815505682,5.02257293680314,5.1419902898161,4.91148980150739,4.81285600119026
"Cre03.g200991",5.09892095285179,5.34652850606779,5.49516847333842,5.57734275711135,5.639878712771,5.71919647055311,5.51427102584249,5.71411784257811,5.52050544413469,5.42002723372391,5.31416759375893,5.24847823982081,5.13337903061949,4.88829810530707,4.66505266778098
"Cre03.g203450",10.542191216196,11.0592207021453,10.7116863367957,10.728748800558,10.8589756943274,10.8721832521842,10.9617696650027,10.6347055870105,10.5355711439509,10.281695358329,10.3878210726044,9.9105186354668,9.87723696868329,10.135503152942,9.89873533812746
"Cre03.g204250",10.2403246046698,9.31431651532009,8.50191516485573,7.81370631836949,7.23498284707624,6.70748318374107,6.32631772220812,5.71359439503882,4.50082573780058,4.82516238868401,4.67327381971242,4.48468485629396,4.20206684651856,3.64491999848652,4.08712113113996
"Cre03.g204601",6.63280698706576,5.66186154681705,5.11344833936696,4.74702864618421,4.64641755661801,4.61461814513278,4.74917506459607,4.61171658465264,4.57938360111179,4.60193092431261,4.68874336019496,4.510866499271,4.56279791503819,4.45596668440113,5.63495449146395
"Cre03.g206900",2.04992573448755,2.09054332221817,1.87133297370729,2.04321780811212,1.97999633085436,2.08411803001048,2.07840701258183,2.20943903338098,1.93170957264759,2.14266189665396,2.36763570841992,2.544930194635,2.46165922591592,2.26337245825915,1.8064563585755
"Cre03.g207041",2.8634591931524,2.70260052111614,2.72302023564367,2.60793479870425,2.66065109508024,2.71852978947851,2.64780678474565,2.79714572850947,2.86374351826998,3.06298153115199,3.14660025582467,3.29077685823762,3.15404562380336,3.60590629074031,3.76994022175227
"Cre03.g207050",10.6771266220692,11.1724300733155,10.8411934312731,10.8723613869884,11.0390863603317,10.996200610031,11.1608278732903,10.9555523020129,10.8189917845236,10.6809308260127,10.7630888221494,10.2345270195248,10.2332655973109,10.4895167149289,10.2776135438747
"Cre03.g207700",5.52301323011239,4.51767201526792,4.23617193016447,4.21559363043142,4.27042730479338,4.09358184696356,4.09230417262753,3.78379964608244,3.57134833994478,3.49658950061529,3.19019866916859,3.00635137336887,2.98024635626613,2.8831544631923,3.62795371259064
"Cre03.g208050",6.18637629975031,5.7524370564105,6.25077851928142,6.48035308018023,6.52853140786104,6.36040638966558,6.32898859323992,6.20351015881934,6.176040245827,5.650472409469,5.57855212960317,5.23476598644554,5.06938927450265,4.47798533224091,4.7305017829689
